fetched_at_utc,kabupaten_kota,adm4,waktu_lokal,suhu_c,kelembapan_persen,cuaca_desc,curah_hujan_mm,kecepatan_angin_kmh
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 13:00:00,33,46,Cerah,0,5
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 16:00:00,28,65,Cerah,0,16.4
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 19:00:00,25,77,Cerah Berawan,0,7.2
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 22:00:00,24,81,Cerah Berawan,0,2.9
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 01:00:00,23,88,Berawan,0,2.4
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 04:00:00,22,95,Berawan,0,2.3
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 01:00:00,20,93,Cerah,0,4.9
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 04:00:00,21,92,Cerah Berawan,0,2
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 07:00:00,25,78,Cerah,0,1.3
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 10:00:00,30,52,Cerah,0,7.5
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 13:00:00,32,47,Cerah,0,6
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 16:00:00,27,70,Cerah,0,16.1
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 19:00:00,24,80,Cerah,0,6.6
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 22:00:00,22,90,Cerah,0,2.5
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 01:00:00,21,95,Cerah Berawan,0,1.9
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 04:00:00,20,92,Cerah,0,2.3
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 07:00:00,24,76,Udara Kabur,0,3.3
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 10:00:00,29,51,Cerah,0,6
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 13:00:00,31,49,Cerah,0,6.5
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 16:00:00,26,70,Cerah Berawan,0,16.8
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 19:00:00,24,82,Berawan,0,7.3
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 22:00:00,23,89,Cerah Berawan,0,3
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 01:00:00,22,92,Berawan,0,2
2026-09-01T18:06:04.423216+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 04:00:00,20,93,Berawan,0,1.7
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 01:00:00,22,94,Cerah,0,0.3
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 04:00:00,21,98,Cerah,0,3.2
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 07:00:00,27,70,Cerah,0,4.2
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 10:00:00,32,48,Cerah,0,9.6
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 13:00:00,31,57,Cerah,0,19.6
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 16:00:00,27,70,Cerah,0,20.7
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 19:00:00,25,80,Cerah,0,7.9
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 22:00:00,24,86,Cerah,0,1.1
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 01:00:00,23,90,Cerah,0,2.4
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 04:00:00,21,96,Cerah,0,2.3
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 07:00:00,26,67,Cerah,0,4
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 10:00:00,32,44,Cerah,0,8.4
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 13:00:00,30,57,Cerah,0,19.8
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 16:00:00,27,70,Cerah,0,18.2
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 19:00:00,24,81,Cerah Berawan,0,6.3
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 22:00:00,24,86,Cerah,0,1.5
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 01:00:00,23,92,Berawan,0,1.2
2026-09-01T18:06:04.723538+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 04:00:00,21,97,Berawan,0,3.8
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 01:00:00,22,94,Cerah,0,1.2
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 04:00:00,22,94,Cerah,0,1.6
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 07:00:00,26,73,Cerah,0,5
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 10:00:00,29,63,Cerah Berawan,0,13.2
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 13:00:00,28,70,Cerah,0,22.6
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 16:00:00,26,78,Cerah,0,19
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 19:00:00,24,84,Cerah,0,7.2
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 22:00:00,23,89,Cerah,0,1.6
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 01:00:00,23,91,Cerah,0,1.3
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 04:00:00,22,92,Cerah,0,1.4
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 07:00:00,25,70,Cerah,0,4
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 10:00:00,29,57,Cerah,0,11.1
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 13:00:00,28,66,Cerah,0,23.7
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 16:00:00,25,77,Cerah,0,17.9
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 19:00:00,24,87,Cerah Berawan,0,5.3
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 22:00:00,23,90,Cerah,0,3.5
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 01:00:00,23,90,Berawan,0,1.5
2026-09-01T18:06:05.021206+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 04:00:00,21,94,Berawan,0,0.9
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 01:00:00,21,93,Cerah,0,6.8
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 04:00:00,21,93,Cerah,0,7.9
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 07:00:00,26,68,Cerah,0,15
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 10:00:00,31,45,Cerah,0,14.5
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 13:00:00,31,54,Cerah,0,20.2
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 16:00:00,26,71,Cerah,0,27
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 19:00:00,24,84,Cerah,0,21
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 22:00:00,23,87,Cerah,0,18.7
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 01:00:00,22,88,Cerah,0,16.6
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 04:00:00,21,88,Cerah,0,14.8
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 07:00:00,26,66,Cerah,0,16.7
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 10:00:00,31,46,Cerah,0,15.8
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 13:00:00,31,49,Cerah,0,15.2
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 16:00:00,26,71,Cerah,0,25.4
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 19:00:00,23,84,Cerah Berawan,0,17.2
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 22:00:00,23,87,Cerah,0,16.2
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-04 01:00:00,22,89,Berawan,0,14.3
2026-09-01T18:06:05.790538+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-04 04:00:00,20,91,Berawan,0,9.8
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 07:00:00,26,71,Cerah,0,2.5
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 10:00:00,32,42,Cerah,0,7.2
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 13:00:00,33,44,Cerah,0,4.7
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 16:00:00,28,65,Cerah,0,17.2
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 19:00:00,25,76,Cerah,0,7.4
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 22:00:00,24,83,Cerah,0,3.3
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 01:00:00,23,88,Cerah,0,1.1
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 04:00:00,21,94,Cerah,0,1.7
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 07:00:00,26,66,Cerah,0,0.8
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 10:00:00,32,40,Cerah,0,3.6
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 13:00:00,33,46,Cerah,0,5
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 16:00:00,28,65,Cerah,0,16.4
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 19:00:00,25,77,Cerah Berawan,0,7.2
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 22:00:00,24,81,Cerah Berawan,0,2.9
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 01:00:00,23,88,Berawan,0,2.4
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 04:00:00,22,95,Berawan,0,2.3
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 07:00:00,26,67,Cerah Berawan,0,1.3
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 10:00:00,31,43,Cerah,0,13.3
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 13:00:00,32,43,Cerah,0,13.3
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 16:00:00,27,58,Cerah,0,7.5
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 19:00:00,24,75,Cerah,0,7.5
2026-09-01T23:31:58.278201+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 22:00:00,23,82,Cerah Berawan,0,3.9
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 07:00:00,25,78,Cerah,0,1.3
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 10:00:00,30,52,Cerah,0,7.5
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 13:00:00,32,47,Cerah,0,6
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 16:00:00,27,70,Cerah,0,16.1
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 19:00:00,24,80,Cerah,0,6.6
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 22:00:00,22,90,Cerah,0,2.5
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 01:00:00,21,95,Cerah Berawan,0,1.9
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 04:00:00,20,92,Cerah,0,2.3
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 07:00:00,24,76,Udara Kabur,0,3.3
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 10:00:00,29,51,Cerah,0,6
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 13:00:00,31,49,Cerah,0,6.5
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 16:00:00,26,70,Cerah Berawan,0,16.8
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 19:00:00,24,82,Berawan,0,7.3
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 22:00:00,23,89,Cerah Berawan,0,3
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 01:00:00,22,92,Berawan,0,2
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 04:00:00,20,93,Berawan,0,1.7
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 07:00:00,24,76,Udara Kabur,0,1.7
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 10:00:00,29,49,Cerah,0,12.8
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 13:00:00,31,45,Cerah,0,12.8
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 16:00:00,26,62,Cerah,0,3.2
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 19:00:00,22,81,Cerah,0,3.2
2026-09-01T23:31:58.535076+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-04 22:00:00,20,91,Berawan,0,4.3
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 07:00:00,27,70,Cerah,0,4.2
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 10:00:00,32,48,Cerah,0,9.6
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 13:00:00,31,57,Cerah,0,19.6
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 16:00:00,27,70,Cerah,0,20.7
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 19:00:00,25,80,Cerah,0,7.9
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 22:00:00,24,86,Cerah,0,1.1
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 01:00:00,23,90,Cerah,0,2.4
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 04:00:00,21,96,Cerah,0,2.3
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 07:00:00,26,67,Cerah,0,4
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 10:00:00,32,44,Cerah,0,8.4
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 13:00:00,30,57,Cerah,0,19.8
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 16:00:00,27,70,Cerah,0,18.2
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 19:00:00,24,81,Cerah Berawan,0,6.3
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 22:00:00,24,86,Cerah,0,1.5
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 01:00:00,23,92,Berawan,0,1.2
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 04:00:00,21,97,Berawan,0,3.8
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 07:00:00,26,68,Cerah Berawan,0,0.6
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 10:00:00,30,46,Cerah,0,18.7
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 13:00:00,30,50,Cerah,0,18.7
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 16:00:00,26,63,Cerah,0,5.6
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 19:00:00,24,80,Cerah,0,5.6
2026-09-01T23:31:58.796761+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-04 22:00:00,22,87,Cerah Berawan,0,5.9
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 07:00:00,26,73,Cerah,0,5
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 10:00:00,29,63,Cerah Berawan,0,13.2
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 13:00:00,28,70,Cerah,0,22.6
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 16:00:00,26,78,Cerah,0,19
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 19:00:00,24,84,Cerah,0,7.2
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 22:00:00,23,89,Cerah,0,1.6
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 01:00:00,23,91,Cerah,0,1.3
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 04:00:00,22,92,Cerah,0,1.4
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 07:00:00,25,70,Cerah,0,4
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 10:00:00,29,57,Cerah,0,11.1
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 13:00:00,28,66,Cerah,0,23.7
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 16:00:00,25,77,Cerah,0,17.9
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 19:00:00,24,87,Cerah Berawan,0,5.3
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 22:00:00,23,90,Cerah,0,3.5
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 01:00:00,23,90,Berawan,0,1.5
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 04:00:00,21,94,Berawan,0,0.9
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 07:00:00,25,74,Cerah Berawan,0,5.1
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 10:00:00,28,55,Cerah,0,20.5
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 13:00:00,28,60,Cerah,0,20.5
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 16:00:00,25,72,Cerah,0,4.7
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 19:00:00,22,86,Cerah,0,4.7
2026-09-01T23:31:59.101853+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-04 22:00:00,22,90,Cerah,0,1.6
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 06:00:00,24,78,Cerah,0,15
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 09:00:00,30,51,Cerah,0,14.5
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 12:00:00,32,44,Cerah,0,20.2
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 15:00:00,28,64,Cerah,0,27
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 18:00:00,24,81,Cerah,0,21
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 21:00:00,23,86,Cerah,0,18.7
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 00:00:00,22,88,Cerah,0,16.6
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 03:00:00,21,88,Cerah,0,14.8
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 06:00:00,23,74,Cerah,0,16.7
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 09:00:00,30,50,Cerah,0,15.8
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 12:00:00,32,43,Cerah,0,15.2
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 15:00:00,27,65,Cerah,0,25.4
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 18:00:00,24,83,Cerah Berawan,0,17.2
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 21:00:00,23,85,Cerah,0,16.2
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-04 00:00:00,22,88,Berawan,0,14.3
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-04 03:00:00,21,89,Berawan,0,9.8
2026-09-01T23:31:59.433841+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-04 06:00:00,23,78,Berawan,0,16.3
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 07:00:00,26,71,Cerah,0,2.5
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 10:00:00,32,42,Cerah,0,7.2
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 13:00:00,33,44,Cerah,0,4.7
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 16:00:00,28,65,Cerah,0,17.2
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 19:00:00,25,76,Cerah,0,7.4
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 22:00:00,24,83,Cerah,0,3.3
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 01:00:00,23,88,Cerah,0,1.1
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 04:00:00,21,94,Cerah,0,1.7
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 07:00:00,26,66,Cerah,0,0.8
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 10:00:00,32,40,Cerah,0,3.6
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 13:00:00,33,46,Cerah,0,5
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 16:00:00,28,65,Cerah,0,16.4
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 19:00:00,25,77,Cerah Berawan,0,7.2
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 22:00:00,24,81,Cerah Berawan,0,2.9
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 01:00:00,23,88,Berawan,0,2.4
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 04:00:00,22,95,Berawan,0,2.3
2026-09-02T00:07:11.504538+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-04 07:00:00,26,67,Cerah Berawan,0,1.3
