tanggal,varian,harga,sebaran_pasar,n_pasar,satuan,komoditas
2024-02-15,Beras Khusus,22167.0,707.1,2,kg,Beras
2024-02-15,Beras Medium,14698.0,980.1,5,kg,Beras
2024-02-15,Beras Premium,16367.0,1001.7,3,kg,Beras
2024-02-15,Beras SPHP Bulog,10900.0,70.7,5,kg,Beras
2024-02-15,Cabai Merah Besar,79600.0,10059.3,5,kg,Cabai
2024-02-15,Cabai Merah Keriting,64600.0,19442.8,5,kg,Cabai
2024-02-15,Cabai Rawit Hijau,36933.0,4238.7,5,kg,Cabai
2024-02-15,Cabai Rawit Merah,62933.0,9277.8,5,kg,Cabai
2024-02-15,Daging Ayam Kampung,92600.0,13831.1,5,ekor,Daging Ayam
2024-02-15,Daging Ayam Ras,35667.0,707.1,5,kg,Daging Ayam
2024-02-15,Daging Sapi Paha Belakang,132000.0,2738.6,5,kg,Daging Ruminansia
2024-02-15,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-02-15,Daging Sapi Sandung Lamur,93333.0,17360.6,5,kg,Daging Ruminansia
2024-02-15,Daging Sapi Tetelan,67917.0,19311.1,4,kg,Daging Ruminansia
2024-02-15,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-02-15,Gula Pasir Curah,16800.0,273.9,5,kg,Gula
2024-02-15,Gula Pasir Kemasan,17600.0,651.9,5,kg,Gula
2024-02-15,Ikan Bandeng,38133.0,5545.8,5,kg,Ikan
2024-02-15,Ikan Kembung,34000.0,942.8,2,kg,Ikan
2024-02-15,Ikan Teri,55667.0,14600.2,5,kg,Ikan
2024-02-15,Ikan Tongkol,31867.0,5560.8,5,kg,Ikan
2024-02-15,Jagung Lokal Pipilan,10667.0,471.4,2,kg,Jagung
2024-02-15,Jeruk Lokal,21800.0,1923.5,5,kg,Jeruk
2024-02-15,Kacang Hijau,21267.0,830.0,5,kg,Kacang-Kacangan
2024-02-15,Kacang Panjang,8800.0,1095.4,5,kg,Kacang Panjang
2024-02-15,Kacang Tanah,28600.0,1831.8,5,kg,Kacang-Kacangan
2024-02-15,Kangkung,8000.0,1581.1,5,kg,Kangkung
2024-02-15,Kedelai Impor,13117.0,2042.6,5,kg,Kedelai
2024-02-15,Kedelai Lokal,14444.0,4857.2,3,kg,Kedelai
2024-02-15,Kentang Sedang,19300.0,670.8,5,kg,Kentang
2024-02-15,Ketela Pohon,6000.0,707.1,5,kg,Ketela Pohon
2024-02-15,Ketimun Sedang,8400.0,1516.6,5,kg,Ketimun
2024-02-15,Mie Instan,3080.0,178.9,5,bks,Mie Instan
2024-02-15,Minyak Goreng Sawit Curah,15500.0,552.8,5,lt,Minyak Sawit
2024-02-15,Minyak Goreng Sawit Kemasan Premium,18000.0,0.0,5,lt,Minyak Sawit
2024-02-15,Minyakita,15100.0,149.1,5,lt,Minyak Sawit
2024-02-15,Pisang Lokal,18167.0,3689.3,5,kg,Pisang
2024-02-15,Sawi Hijau,9300.0,974.7,5,kg,Sawi Hijau
2024-02-15,Susu Bubuk,42625.0,530.3,2,400gr,Susu
2024-02-15,Susu Bubuk Balita,39500.0,,1,400gr,Susu
2024-02-15,Susu Kental Manis,13727.0,2305.5,5,370gr,Susu
2024-02-15,Tahu Putih,11467.0,960.3,5,kg,Kedelai
2024-02-15,Telur Ayam Kampung,54800.0,9523.7,5,kg,Telur Ayam
2024-02-15,Telur Ayam Ras,27400.0,596.3,5,kg,Telur Ayam
2024-02-15,Tempe Bungkus,14600.0,2043.3,5,kg,Kedelai
2024-02-15,Tepung Terigu,10800.0,1151.1,5,kg,Tepung Terigu
2024-02-15,Tomat,22700.0,1857.4,5,kg,Tomat
2024-02-15,Udang Basah,78133.0,5495.5,5,kg,Udang
2024-02-16,Bawang Bombai,27667.0,3423.8,5,kg,Bawang
2024-02-16,Bawang Merah,28533.0,4699.9,5,kg,Bawang
2024-02-16,Bawang Putih Honan,33933.0,1211.1,5,kg,Bawang
2024-02-16,Bawang Putih Kating,40067.0,983.2,5,kg,Bawang
2024-02-16,Beras Khusus,22333.0,471.4,2,kg,Beras
2024-02-16,Beras Medium,14720.0,974.5,5,kg,Beras
2024-02-16,Beras Premium,16533.0,950.4,3,kg,Beras
2024-02-16,Beras SPHP Bulog,10900.0,70.7,5,kg,Beras
2024-02-16,Cabai Merah Besar,80400.0,12007.9,5,kg,Cabai
2024-02-16,Cabai Merah Keriting,66000.0,20352.5,5,kg,Cabai
2024-02-16,Cabai Rawit Hijau,36600.0,3631.7,5,kg,Cabai
2024-02-16,Cabai Rawit Merah,61600.0,7907.1,5,kg,Cabai
2024-02-16,Daging Ayam Kampung,92600.0,13831.1,5,ekor,Daging Ayam
2024-02-16,Daging Ayam Ras,35667.0,707.1,5,kg,Daging Ayam
2024-02-16,Daging Sapi Paha Belakang,132000.0,2738.6,5,kg,Daging Ruminansia
2024-02-16,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-02-16,Daging Sapi Sandung Lamur,93333.0,17360.6,5,kg,Daging Ruminansia
2024-02-16,Daging Sapi Tetelan,67917.0,19311.1,4,kg,Daging Ruminansia
2024-02-16,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-02-16,Gula Pasir Curah,16900.0,223.6,5,kg,Gula
2024-02-16,Gula Pasir Kemasan,17700.0,447.2,5,kg,Gula
2024-02-16,Ikan Bandeng,38133.0,5545.8,5,kg,Ikan
2024-02-16,Ikan Kembung,34000.0,942.8,2,kg,Ikan
2024-02-16,Ikan Teri,55667.0,14600.2,5,kg,Ikan
2024-02-16,Ikan Tongkol,31800.0,5708.7,5,kg,Ikan
2024-02-16,Jagung Lokal Pipilan,10667.0,471.4,2,kg,Jagung
2024-02-16,Jeruk Lokal,22000.0,2000.0,5,kg,Jeruk
2024-02-16,Kacang Hijau,21267.0,830.0,5,kg,Kacang-Kacangan
2024-02-16,Kacang Panjang,8800.0,1095.4,5,kg,Kacang Panjang
2024-02-16,Kacang Tanah,28600.0,1831.8,5,kg,Kacang-Kacangan
2024-02-16,Kangkung,8000.0,1581.1,5,kg,Kangkung
2024-02-16,Kedelai Impor,13117.0,2042.6,5,kg,Kedelai
2024-02-16,Kedelai Lokal,14444.0,4857.2,3,kg,Kedelai
2024-02-16,Kentang Sedang,19700.0,974.7,5,kg,Kentang
2024-02-16,Ketela Pohon,6000.0,707.1,5,kg,Ketela Pohon
2024-02-16,Ketimun Sedang,8800.0,1036.8,5,kg,Ketimun
2024-02-16,Mie Instan,3080.0,178.9,5,bks,Mie Instan
2024-02-16,Minyak Goreng Sawit Curah,15533.0,545.2,5,lt,Minyak Sawit
2024-02-16,Minyak Goreng Sawit Kemasan Premium,18000.0,0.0,5,lt,Minyak Sawit
2024-02-16,Minyakita,15100.0,223.6,5,lt,Minyak Sawit
2024-02-16,Pisang Lokal,18167.0,3689.3,5,kg,Pisang
2024-02-16,Sawi Hijau,9700.0,670.8,5,kg,Sawi Hijau
2024-02-16,Susu Bubuk,42625.0,530.3,2,400gr,Susu
2024-02-16,Susu Bubuk Balita,39500.0,,1,400gr,Susu
2024-02-16,Susu Kental Manis,13727.0,2305.5,5,370gr,Susu
2024-02-16,Tahu Putih,11467.0,960.3,5,kg,Kedelai
2024-02-16,Telur Ayam Kampung,54800.0,9523.7,5,kg,Telur Ayam
2024-02-16,Telur Ayam Ras,28200.0,1381.4,5,kg,Telur Ayam
2024-02-16,Tempe Bungkus,14600.0,2043.3,5,kg,Kedelai
2024-02-16,Tepung Terigu,10800.0,1151.1,5,kg,Tepung Terigu
2024-02-16,Tomat,22700.0,2539.7,5,kg,Tomat
2024-02-16,Udang Basah,78133.0,5495.5,5,kg,Udang
2024-02-19,Bawang Bombai,27667.0,3423.8,5,kg,Bawang
2024-02-19,Bawang Merah,28533.0,4699.9,5,kg,Bawang
2024-02-19,Bawang Putih Honan,34000.0,1312.3,5,kg,Bawang
2024-02-19,Bawang Putih Kating,40333.0,1105.5,5,kg,Bawang
2024-02-19,Beras Khusus,22167.0,707.1,2,kg,Beras
2024-02-19,Beras Medium,14900.0,1084.4,5,kg,Beras
2024-02-19,Beras Premium,16533.0,950.4,3,kg,Beras
2024-02-19,Beras SPHP Bulog,10900.0,70.7,5,kg,Beras
2024-02-19,Cabai Merah Besar,80933.0,11193.7,5,kg,Cabai
2024-02-19,Cabai Merah Keriting,72000.0,20777.9,5,kg,Cabai
2024-02-19,Cabai Rawit Hijau,37800.0,4207.1,5,kg,Cabai
2024-02-19,Cabai Rawit Merah,67333.0,10325.3,5,kg,Cabai
2024-02-19,Daging Ayam Kampung,92600.0,13831.1,5,ekor,Daging Ayam
2024-02-19,Daging Ayam Ras,35467.0,447.2,5,kg,Daging Ayam
2024-02-19,Daging Sapi Paha Belakang,132000.0,2738.6,5,kg,Daging Ruminansia
2024-02-19,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-02-19,Daging Sapi Sandung Lamur,93333.0,17360.6,5,kg,Daging Ruminansia
2024-02-19,Daging Sapi Tetelan,67917.0,19311.1,4,kg,Daging Ruminansia
2024-02-19,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-02-19,Gula Pasir Curah,16900.0,223.6,5,kg,Gula
2024-02-19,Gula Pasir Kemasan,17700.0,447.2,5,kg,Gula
2024-02-19,Ikan Bandeng,37800.0,5403.7,5,kg,Ikan
2024-02-19,Ikan Kembung,34333.0,1414.2,2,kg,Ikan
2024-02-19,Ikan Teri,55667.0,14600.2,5,kg,Ikan
2024-02-19,Ikan Tongkol,31733.0,6571.8,5,kg,Ikan
2024-02-19,Jagung Lokal Pipilan,10667.0,471.4,2,kg,Jagung
2024-02-19,Jeruk Lokal,21867.0,2008.3,5,kg,Jeruk
2024-02-19,Kacang Hijau,21333.0,912.9,5,kg,Kacang-Kacangan
2024-02-19,Kacang Panjang,9200.0,836.7,5,kg,Kacang Panjang
2024-02-19,Kacang Tanah,28600.0,1831.8,5,kg,Kacang-Kacangan
2024-02-19,Kangkung,8000.0,1581.1,5,kg,Kangkung
2024-02-19,Kedelai Impor,13117.0,2042.6,5,kg,Kedelai
2024-02-19,Kedelai Lokal,14444.0,4857.2,3,kg,Kedelai
2024-02-19,Kentang Sedang,18800.0,1923.5,5,kg,Kentang
2024-02-19,Ketela Pohon,6000.0,707.1,5,kg,Ketela Pohon
2024-02-19,Ketimun Sedang,9100.0,741.6,5,kg,Ketimun
2024-02-19,Mie Instan,3080.0,178.9,5,bks,Mie Instan
2024-02-19,Minyak Goreng Sawit Curah,15400.0,651.9,5,lt,Minyak Sawit
2024-02-19,Minyak Goreng Sawit Kemasan Premium,18000.0,0.0,5,lt,Minyak Sawit
2024-02-19,Minyakita,15100.0,223.6,5,lt,Minyak Sawit
2024-02-19,Pisang Lokal,18167.0,3689.3,5,kg,Pisang
2024-02-19,Sawi Hijau,10200.0,1095.4,5,kg,Sawi Hijau
2024-02-19,Susu Bubuk,42750.0,353.6,2,400gr,Susu
2024-02-19,Susu Bubuk Balita,39500.0,,1,400gr,Susu
2024-02-19,Susu Kental Manis,13727.0,2305.5,5,370gr,Susu
2024-02-19,Tahu Putih,11467.0,960.3,5,kg,Kedelai
2024-02-19,Telur Ayam Kampung,54800.0,9523.7,5,kg,Telur Ayam
2024-02-19,Telur Ayam Ras,28433.0,1077.5,5,kg,Telur Ayam
2024-02-19,Tempe Bungkus,14600.0,2043.3,5,kg,Kedelai
2024-02-19,Tepung Terigu,10800.0,1151.1,5,kg,Tepung Terigu
2024-02-19,Tomat,21900.0,2459.7,5,kg,Tomat
2024-02-19,Udang Basah,78067.0,5464.0,5,kg,Udang
2024-02-20,Bawang Bombai,27667.0,3423.8,5,kg,Bawang
2024-02-20,Bawang Merah,29467.0,4298.6,5,kg,Bawang
2024-02-20,Bawang Putih Honan,34133.0,836.7,5,kg,Bawang
2024-02-20,Bawang Putih Kating,40467.0,1095.4,5,kg,Bawang
2024-02-20,Beras Khusus,21833.0,235.7,2,kg,Beras
2024-02-20,Beras Medium,14973.0,1176.1,5,kg,Beras
2024-02-20,Beras Premium,16533.0,950.4,3,kg,Beras
2024-02-20,Beras SPHP Bulog,10900.0,70.7,5,kg,Beras
2024-02-20,Cabai Merah Besar,81267.0,11307.3,5,kg,Cabai
2024-02-20,Cabai Merah Keriting,73600.0,21741.4,5,kg,Cabai
2024-02-20,Cabai Rawit Hijau,37067.0,2742.7,5,kg,Cabai
2024-02-20,Cabai Rawit Merah,68267.0,9739.4,5,kg,Cabai
2024-02-20,Daging Ayam Kampung,92600.0,13831.1,5,ekor,Daging Ayam
2024-02-20,Daging Ayam Ras,35633.0,415.0,5,kg,Daging Ayam
2024-02-20,Daging Sapi Paha Belakang,132000.0,2738.6,5,kg,Daging Ruminansia
2024-02-20,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-02-20,Daging Sapi Sandung Lamur,93333.0,17360.6,5,kg,Daging Ruminansia
2024-02-20,Daging Sapi Tetelan,67917.0,19311.1,4,kg,Daging Ruminansia
2024-02-20,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-02-20,Gula Pasir Curah,16900.0,223.6,5,kg,Gula
2024-02-20,Gula Pasir Kemasan,17700.0,447.2,5,kg,Gula
2024-02-20,Ikan Bandeng,36600.0,4219.0,5,kg,Ikan
2024-02-20,Ikan Kembung,34333.0,1414.2,2,kg,Ikan
2024-02-20,Ikan Teri,55667.0,14600.2,5,kg,Ikan
2024-02-20,Ikan Tongkol,30933.0,6508.1,5,kg,Ikan
2024-02-20,Jagung Lokal Pipilan,10583.0,589.3,2,kg,Jagung
2024-02-20,Jeruk Lokal,21933.0,1963.6,5,kg,Jeruk
2024-02-20,Kacang Hijau,21333.0,912.9,5,kg,Kacang-Kacangan
2024-02-20,Kacang Panjang,9300.0,447.2,5,kg,Kacang Panjang
2024-02-20,Kacang Tanah,28633.0,1788.9,5,kg,Kacang-Kacangan
2024-02-20,Kangkung,8000.0,1000.0,5,kg,Kangkung
2024-02-20,Kedelai Impor,13250.0,2000.0,5,kg,Kedelai
2024-02-20,Kedelai Lokal,14444.0,4857.2,3,kg,Kedelai
2024-02-20,Kentang Sedang,19520.0,1205.0,5,kg,Kentang
2024-02-20,Ketela Pohon,6000.0,707.1,5,kg,Ketela Pohon
2024-02-20,Ketimun Sedang,9200.0,570.1,5,kg,Ketimun
2024-02-20,Mie Instan,3080.0,178.9,5,bks,Mie Instan
2024-02-20,Minyak Goreng Sawit Curah,15333.0,716.9,5,lt,Minyak Sawit
2024-02-20,Minyak Goreng Sawit Kemasan Premium,17800.0,447.2,5,lt,Minyak Sawit
2024-02-20,Minyakita,15300.0,447.2,5,lt,Minyak Sawit
2024-02-20,Pisang Lokal,17900.0,3345.0,5,kg,Pisang
2024-02-20,Sawi Hijau,9760.0,1364.9,5,kg,Sawi Hijau
2024-02-20,Susu Bubuk,42750.0,353.6,2,400gr,Susu
2024-02-20,Susu Bubuk Balita,39500.0,,1,400gr,Susu
2024-02-20,Susu Kental Manis,13727.0,2305.5,5,370gr,Susu
2024-02-20,Tahu Putih,11467.0,960.3,5,kg,Kedelai
2024-02-20,Telur Ayam Kampung,54800.0,9523.7,5,kg,Telur Ayam
2024-02-20,Telur Ayam Ras,28767.0,795.8,5,kg,Telur Ayam
2024-02-20,Tempe Bungkus,14600.0,2043.3,5,kg,Kedelai
2024-02-20,Tepung Terigu,11200.0,1151.1,5,kg,Tepung Terigu
2024-02-20,Tomat,22000.0,2121.3,5,kg,Tomat
2024-02-20,Udang Basah,77867.0,5346.9,5,kg,Udang
2024-02-21,Bawang Bombai,27667.0,3423.8,5,kg,Bawang
2024-02-21,Bawang Merah,30000.0,4600.7,5,kg,Bawang
2024-02-21,Bawang Putih Honan,34333.0,1224.7,5,kg,Bawang
2024-02-21,Bawang Putih Kating,40733.0,1382.4,5,kg,Bawang
2024-02-21,Beras Khusus,21500.0,707.1,2,kg,Beras
2024-02-21,Beras Medium,14963.0,1184.9,5,kg,Beras
2024-02-21,Beras Premium,16533.0,950.4,3,kg,Beras
2024-02-21,Beras SPHP Bulog,10900.0,70.7,5,kg,Beras
2024-02-21,Cabai Merah Besar,81200.0,11243.8,5,kg,Cabai
2024-02-21,Cabai Merah Keriting,74867.0,22416.0,5,kg,Cabai
2024-02-21,Cabai Rawit Hijau,39200.0,4266.1,5,kg,Cabai
2024-02-21,Cabai Rawit Merah,70733.0,10985.8,5,kg,Cabai
2024-02-21,Daging Ayam Kampung,92600.0,13831.1,5,ekor,Daging Ayam
2024-02-21,Daging Ayam Ras,35700.0,447.2,5,kg,Daging Ayam
2024-02-21,Daging Sapi Paha Belakang,132000.0,2738.6,5,kg,Daging Ruminansia
2024-02-21,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-02-21,Daging Sapi Sandung Lamur,93333.0,17360.6,5,kg,Daging Ruminansia
2024-02-21,Daging Sapi Tetelan,67917.0,19311.1,4,kg,Daging Ruminansia
2024-02-21,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-02-21,Gula Pasir Curah,16900.0,223.6,5,kg,Gula
2024-02-21,Gula Pasir Kemasan,17700.0,447.2,5,kg,Gula
2024-02-21,Ikan Bandeng,36733.0,4205.8,5,kg,Ikan
2024-02-21,Ikan Kembung,34333.0,1414.2,2,kg,Ikan
2024-02-21,Ikan Teri,57467.0,14434.9,5,kg,Ikan
2024-02-21,Ikan Tongkol,30933.0,6508.1,5,kg,Ikan
2024-02-21,Jagung Lokal Pipilan,10583.0,589.3,2,kg,Jagung
2024-02-21,Jeruk Lokal,21933.0,1963.6,5,kg,Jeruk
2024-02-21,Kacang Hijau,21333.0,912.9,5,kg,Kacang-Kacangan
2024-02-21,Kacang Panjang,9500.0,500.0,5,kg,Kacang Panjang
2024-02-21,Kacang Tanah,28700.0,1709.5,5,kg,Kacang-Kacangan
2024-02-21,Kangkung,7800.0,1303.8,5,kg,Kangkung
2024-02-21,Kedelai Impor,13583.0,2085.0,5,kg,Kedelai
2024-02-21,Kedelai Lokal,14444.0,4857.2,3,kg,Kedelai
2024-02-21,Kentang Sedang,19000.0,1581.1,5,kg,Kentang
2024-02-21,Ketela Pohon,6000.0,707.1,5,kg,Ketela Pohon
2024-02-21,Ketimun Sedang,8900.0,961.8,5,kg,Ketimun
2024-02-21,Mie Instan,3080.0,178.9,5,bks,Mie Instan
2024-02-21,Minyak Goreng Sawit Curah,15333.0,716.9,5,lt,Minyak Sawit
2024-02-21,Minyak Goreng Sawit Kemasan Premium,18000.0,0.0,5,lt,Minyak Sawit
2024-02-21,Minyakita,15100.0,223.6,5,lt,Minyak Sawit
2024-02-21,Pisang Lokal,17900.0,3345.0,5,kg,Pisang
2024-02-21,Sawi Hijau,9900.0,1341.6,5,kg,Sawi Hijau
2024-02-21,Susu Bubuk,43000.0,,1,400gr,Susu
2024-02-21,Susu Bubuk Balita,39500.0,,1,400gr,Susu
2024-02-21,Susu Kental Manis,13627.0,2381.6,5,370gr,Susu
2024-02-21,Tahu Putih,11467.0,960.3,5,kg,Kedelai
2024-02-21,Telur Ayam Kampung,54800.0,9523.7,5,kg,Telur Ayam
2024-02-21,Telur Ayam Ras,28767.0,795.8,5,kg,Telur Ayam
2024-02-21,Tempe Bungkus,14600.0,2043.3,5,kg,Kedelai
2024-02-21,Tepung Terigu,11200.0,1151.1,5,kg,Tepung Terigu
2024-02-21,Tomat,21400.0,2190.9,5,kg,Tomat
2024-02-21,Udang Basah,77867.0,5346.9,5,kg,Udang
2024-02-22,Bawang Bombai,27667.0,3423.8,5,kg,Bawang
2024-02-22,Bawang Merah,29333.0,3951.1,5,kg,Bawang
2024-02-22,Bawang Putih Honan,34333.0,1224.7,5,kg,Bawang
2024-02-22,Bawang Putih Kating,41067.0,1552.8,5,kg,Bawang
2024-02-22,Beras Khusus,21500.0,707.1,2,kg,Beras
2024-02-22,Beras Medium,14947.0,1177.8,5,kg,Beras
2024-02-22,Beras Premium,16533.0,950.4,3,kg,Beras
2024-02-22,Beras SPHP Bulog,10900.0,70.7,5,kg,Beras
2024-02-22,Cabai Merah Besar,82867.0,13039.7,5,kg,Cabai
2024-02-22,Cabai Merah Keriting,75867.0,22962.0,5,kg,Cabai
2024-02-22,Cabai Rawit Hijau,38067.0,2861.6,5,kg,Cabai
2024-02-22,Cabai Rawit Merah,71000.0,10908.7,5,kg,Cabai
2024-02-22,Daging Ayam Kampung,93000.0,13765.9,5,ekor,Daging Ayam
2024-02-22,Daging Ayam Ras,35633.0,1002.8,5,kg,Daging Ayam
2024-02-22,Daging Sapi Paha Belakang,132000.0,2738.6,5,kg,Daging Ruminansia
2024-02-22,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-02-22,Daging Sapi Sandung Lamur,93333.0,17360.6,5,kg,Daging Ruminansia
2024-02-22,Daging Sapi Tetelan,67917.0,19311.1,4,kg,Daging Ruminansia
2024-02-22,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-02-22,Gula Pasir Curah,16900.0,223.6,5,kg,Gula
2024-02-22,Gula Pasir Kemasan,17700.0,447.2,5,kg,Gula
2024-02-22,Ikan Bandeng,36667.0,4262.2,5,kg,Ikan
2024-02-22,Ikan Kembung,33833.0,707.1,2,kg,Ikan
2024-02-22,Ikan Teri,57467.0,14434.9,5,kg,Ikan
2024-02-22,Ikan Tongkol,30867.0,6461.9,5,kg,Ikan
2024-02-22,Jagung Lokal Pipilan,10583.0,589.3,2,kg,Jagung
2024-02-22,Jeruk Lokal,21533.0,2364.1,5,kg,Jeruk
2024-02-22,Kacang Hijau,20933.0,1722.4,5,kg,Kacang-Kacangan
2024-02-22,Kacang Panjang,9300.0,447.2,5,kg,Kacang Panjang
2024-02-22,Kacang Tanah,28500.0,1572.3,5,kg,Kacang-Kacangan
2024-02-22,Kangkung,8000.0,1000.0,5,kg,Kangkung
2024-02-22,Kedelai Impor,13563.0,2116.2,5,kg,Kedelai
2024-02-22,Kedelai Lokal,14411.0,4892.9,3,kg,Kedelai
2024-02-22,Kentang Sedang,19320.0,1188.3,5,kg,Kentang
2024-02-22,Ketela Pohon,6100.0,894.4,5,kg,Ketela Pohon
2024-02-22,Ketimun Sedang,9200.0,836.7,5,kg,Ketimun
2024-02-22,Mie Instan,3080.0,178.9,5,bks,Mie Instan
2024-02-22,Minyak Goreng Sawit Curah,15333.0,716.9,5,lt,Minyak Sawit
2024-02-22,Minyak Goreng Sawit Kemasan Premium,18000.0,0.0,5,lt,Minyak Sawit
2024-02-22,Minyakita,15100.0,223.6,5,lt,Minyak Sawit
2024-02-22,Pisang Lokal,17900.0,3345.0,5,kg,Pisang
2024-02-22,Sawi Hijau,9780.0,1158.4,5,kg,Sawi Hijau
2024-02-22,Susu Bubuk,43000.0,,1,400gr,Susu
2024-02-22,Susu Bubuk Balita,39500.0,,1,400gr,Susu
2024-02-22,Susu Kental Manis,13627.0,2381.6,5,370gr,Susu
2024-02-22,Tahu Putih,11367.0,1157.1,5,kg,Kedelai
2024-02-22,Telur Ayam Kampung,54800.0,9523.7,5,kg,Telur Ayam
2024-02-22,Telur Ayam Ras,28933.0,854.7,5,kg,Telur Ayam
2024-02-22,Tempe Bungkus,14400.0,1850.7,5,kg,Kedelai
2024-02-22,Tepung Terigu,11200.0,1151.1,5,kg,Tepung Terigu
2024-02-22,Tomat,21280.0,2427.3,5,kg,Tomat
2024-02-22,Udang Basah,77867.0,5346.9,5,kg,Udang
2024-02-23,Bawang Bombai,27667.0,3423.8,5,kg,Bawang
2024-02-23,Bawang Merah,28733.0,4405.8,5,kg,Bawang
2024-02-23,Bawang Putih Honan,34267.0,1588.2,5,kg,Bawang
2024-02-23,Bawang Putih Kating,41067.0,1552.8,5,kg,Bawang
2024-02-23,Beras Khusus,21500.0,707.1,2,kg,Beras
2024-02-23,Beras Medium,14947.0,1177.8,5,kg,Beras
2024-02-23,Beras Premium,16533.0,950.4,3,kg,Beras
2024-02-23,Beras SPHP Bulog,10900.0,70.7,5,kg,Beras
2024-02-23,Cabai Merah Besar,85133.0,10123.1,5,kg,Cabai
2024-02-23,Cabai Merah Keriting,75267.0,24297.2,5,kg,Cabai
2024-02-23,Cabai Rawit Hijau,38600.0,3491.3,5,kg,Cabai
2024-02-23,Cabai Rawit Merah,72933.0,6622.4,5,kg,Cabai
2024-02-23,Daging Ayam Kampung,93000.0,13765.9,5,ekor,Daging Ayam
2024-02-23,Daging Ayam Ras,35233.0,778.2,5,kg,Daging Ayam
2024-02-23,Daging Sapi Paha Belakang,133000.0,2738.6,5,kg,Daging Ruminansia
2024-02-23,Daging Sapi Paha Depan,125000.0,14142.1,5,kg,Daging Ruminansia
2024-02-23,Daging Sapi Sandung Lamur,93333.0,17360.6,5,kg,Daging Ruminansia
2024-02-23,Daging Sapi Tetelan,67500.0,18929.7,4,kg,Daging Ruminansia
2024-02-23,Garam Halus,12600.0,2190.9,5,kg,Garam
2024-02-23,Gula Pasir Curah,17000.0,0.0,5,kg,Gula
2024-02-23,Gula Pasir Kemasan,17700.0,447.2,5,kg,Gula
2024-02-23,Ikan Bandeng,36467.0,3898.7,5,kg,Ikan
2024-02-23,Ikan Kembung,33500.0,235.7,2,kg,Ikan
2024-02-23,Ikan Teri,57467.0,14434.9,5,kg,Ikan
2024-02-23,Ikan Tongkol,30467.0,6117.4,5,kg,Ikan
2024-02-23,Jagung Lokal Pipilan,10583.0,589.3,2,kg,Jagung
2024-02-23,Jeruk Lokal,21633.0,2433.6,5,kg,Jeruk
2024-02-23,Kacang Hijau,20667.0,2134.4,5,kg,Kacang-Kacangan
2024-02-23,Kacang Panjang,9300.0,447.2,5,kg,Kacang Panjang
2024-02-23,Kacang Tanah,28500.0,1572.3,5,kg,Kacang-Kacangan
2024-02-23,Kangkung,8000.0,1000.0,5,kg,Kangkung
2024-02-23,Kedelai Impor,13150.0,2027.9,5,kg,Kedelai
2024-02-23,Kedelai Lokal,14500.0,4821.8,3,kg,Kedelai
2024-02-23,Kentang Sedang,19600.0,1140.2,5,kg,Kentang
2024-02-23,Ketela Pohon,6100.0,894.4,5,kg,Ketela Pohon
2024-02-23,Ketimun Sedang,9100.0,1024.7,5,kg,Ketimun
2024-02-23,Mie Instan,3080.0,178.9,5,bks,Mie Instan
2024-02-23,Minyak Goreng Sawit Curah,15367.0,758.3,5,lt,Minyak Sawit
2024-02-23,Minyak Goreng Sawit Kemasan Premium,17800.0,447.2,5,lt,Minyak Sawit
2024-02-23,Minyakita,15100.0,223.6,5,lt,Minyak Sawit
2024-02-23,Pisang Lokal,17900.0,3345.0,5,kg,Pisang
2024-02-23,Sawi Hijau,9900.0,1140.2,5,kg,Sawi Hijau
2024-02-23,Susu Bubuk,43000.0,,1,400gr,Susu
2024-02-23,Susu Bubuk Balita,39500.0,,1,400gr,Susu
2024-02-23,Susu Kental Manis,13627.0,2381.6,5,370gr,Susu
2024-02-23,Tahu Putih,11367.0,1157.1,5,kg,Kedelai
2024-02-23,Telur Ayam Kampung,54867.0,9532.4,5,kg,Telur Ayam
2024-02-23,Telur Ayam Ras,29033.0,639.0,5,kg,Telur Ayam
2024-02-23,Tempe Bungkus,14400.0,1850.7,5,kg,Kedelai
2024-02-23,Tepung Terigu,11200.0,1151.1,5,kg,Tepung Terigu
2024-02-23,Tomat,21400.0,2190.9,5,kg,Tomat
2024-02-23,Udang Basah,77867.0,5346.9,5,kg,Udang
2024-02-26,Bawang Bombai,27667.0,3423.8,5,kg,Bawang
2024-02-26,Bawang Merah,29067.0,4821.2,5,kg,Bawang
2024-02-26,Bawang Putih Honan,34267.0,1588.2,5,kg,Bawang
2024-02-26,Bawang Putih Kating,41200.0,1609.0,5,kg,Bawang
2024-02-26,Beras Khusus,21500.0,707.1,2,kg,Beras
